user,rating,date,review
rg,"5,0",20 décembre 2018,"je n'ai pas d'action chez ROWENTA, je vous assure qu'à ce prix et une puissance pareil (silencieux en plus) c'est rarissime. Ceci dit à voir dans la durée."
chriss63,"5,0",21 décembre 2018,"Aspiration puissante léger à manoeuvrer, tres bon."
sallé dianka,"4,0",16 février 2017,"Très contente de mon achat elle aspire très bien ,silencieux mais par contre j'ai eu des problèmes avec le tube télescopique j'ai dû le changer 2 fois en 8mois ."
Client d'Amazon,"5,0",10 janvier 2019,Ras
peillot sandrine,"5,0",22 mai 2019,Pas trop bruyant il aspire très bien fait son travail je recommande
PIQUET,"5,0",1 mars 2019,"Très pratique, léger, agréable à manipuler, t très puissant pour sa taille !!! très contente de mon achat."
Client d'Amazon,"4,0",14 décembre 2018,Aspire très bien juste à voir par le temps
Client d'Amazon,"4,0",17 septembre 2018,"Bon appareil, bon niveau d’aspiration, assez silencieux, mais nous nous attendions à pouvoir faire varier l’aspiration."
Sandra,"5,0",31 mai 2019,"Je recommande cet aspirateur . Bonne aspiration autant sur les tapis que sur le parquet, très maniable. Très satisfaite de mon achat."
HOMM77,"4,0",22 avril 2019,Très bien pour des surfaces lisses mais aussi pour les tapis. Tres bon rapport qualité prix
Client d'Amazon,"5,0",8 janvier 2018,EXCELLENT RAPPORT QUALITE PRIX. MANIABLE LEGER PUISSANT. SE VIDE EN UN CLIN D.OEIL. APPRECIE LES PETITS ACCESSOIRES POUR FAUTEILS ET TENTURES
DSHS30,"5,0",17 avril 2019,"Aspire très bien léger silencieux facile à vider, je suis satisfaite. Seul petit bémol la courbure du manche un peu spécial e mais on s'y habitue."
Thomas R;,"3,0",17 novembre 2018,"Cet aspirateur fait son travail mais rien de plus. Compte tenu du prix, il ne faut pas s'attendre à ce qu'il soit facile à manipuler."
H-elo,"5,0",10 juin 2019,"Je suis sincèrement conquise par cet aspirateur et le recommande vivement , rapport qualité /prix 👌"
liber,"4,0",12 août 2018,Utiliser hier des son arriver pas de soucis fonctionne tres bien
Émilie Le Noay,"5,0",30 mars 2018,"Presque trop puissant ! Si vous n’avez que des sols lisses, vous pouvez prendre la puissance en dessous. Pour ceux qui ont des tapis et moquettes il sera parfait par contre !"
Lecomte,"5,0",21 décembre 2018,"Aspirateur léger, simple d’utilisation et très pratique et aspire vraiment bien, je suis très contente de mon achat"
jean-michel ignaczak,"5,0",25 novembre 2018,utilisé pour  toute la maison aspiration puissante très silencieux de nombreux accessoires je le recommande fermememnt
Ela,"5,0",19 mai 2019,Enchanté par cet aspirateur moins de bruit + de puissance. Adopté!
Biba,"4,0",27 mai 2018,Aspire beaucoup trop dommage qu on ne puisse regler le degre d aspiration et attention aux risques de rayures sur le parquet
BEN ABDELKADER Emir,"5,0",5 mai 2018,"Enfin un bon aspirateur. Rowenta est une marque en qui faire confiance. Il aspire très bien, les différents embouts sont pratiques. A voir sur la durée ! :)"
romero,"5,0",5 février 2019,"Très léger, petit, magnable le câble est assez long bon produit pour le prix"
Josi,"5,0",17 novembre 2018,"Cet aspirateur fait très bien son job, léger. Je ne trouve pas bruillant, bon rapport qualité-prix !"
maria escaleira,"5,0",2 septembre 2018,Très satisfaite de mon achat. Bonne force d'aspiration très compacte et leger
Client d'Amazon,"5,0",29 avril 2019,Aspire très bien mais un peu trop bruyant mais je le recommande vraiment !
bounab,"4,0",5 juillet 2018,"trés bon produit puissant et efficace et tres leger, beaucoup d'accessoires en option , facile d'entretien et ideal pour une grande maison"
Client d'Amazon,"4,0",28 février 2019,Usage au quotidien pratique car léger.Réservoir un peu petit qui oblige à vider souvent
urbain d,"4,0",15 janvier 2019,bon aspirateur!
Erwan,"5,0",30 mars 2019,"Je n ai pas regretté d avoir acheter cet aspirateur, il est facile d utilisation pour un bon rapport qualité prix il est au top"
catherine,"4,0",5 mars 2019,"offert a mon fils qui viens de prendre un petit logement
pour l'instant très satisfait a voir dans le temps"
remy jacqueline,"4,0",5 mars 2019,Il est beau ...efficace et j'en avais besoin
Kevin,"4,0",1 février 2019,Tellement puissant qu'il se colle au sol ^^
menthe basilic,"5,0",5 mars 2019,Erreur sur mon commentaire. J'ai renvoyé cet article car il s'arrêtait sans arrêt
Client d'Amazon,"4,0",26 novembre 2018,"Utilisation intérieure de l'appartement ,rien a redire ,facile à diriger et léger,pas trop bruyant ,aspire bien"
Client d'Amazon,"4,0",16 août 2018,satisfaisante
nuixa,"5,0",15 avril 2019,Très beau design léger maniable seul bémol la puissance n est réglable qu au niveau de l aspiration contente de cet achat
Maximilien Breny,"5,0",21 mars 2018,Très bon aspirateur. Correspond à mes attentes. Dommage cependant que l'on ne puisse pas choisir la puissance d'aspiration mais cela n'est pas rédhibitoire
Franz,"5,0",19 juin 2018,Peu cher et pratique. Bonne aspiration.
Amelimran,"5,0",26 mars 2019,"tres contente de cet aspirateur, aspire tres bien et on peut regler l'aspiration garce a la trape d'aire sur le manche"
GC,"5,0",14 mars 2018,Produit de qualité. Puissant et ergonomique : on sent la puissance de l appareil. Après le 1e essai j en suis totalement satisfait. Je recommande.
Client d'Amazon,"5,0",2 août 2018,Trop contente super et livrée rapidement avec Prime
borne,"5,0",26 mars 2019,Agréablement surprise .très beau et efficace je ne regrette pas  mon achat.
David GIANG,"5,0",1 avril 2018,"Très bon aspirateur, pas trop bruyant, puissant et efficace. Le fil est grand et pzrmet une large zone d'action. Nice !"
Client d'Amazon,"5,0",4 février 2019,Très bon aspirateur bonne puissance pas trop bruyant
alexis,"5,0",11 janvier 2018,"Très bon rien à redire pour le moment bonne aspiration, facile à vider et nettoyer, legé avec un look sympa."
Isalam,"3,0",4 avril 2019,"La puissance d'aspiration est correcte, les accessoires ressemblent plus à des jouets! A voir sur le long terme."
AKGUL,"3,0",12 avril 2019,Bien
loiseau,"5,0",29 avril 2019,pour le vehicule c est parfait et les petit coins de la maison trés maniable . je conseil fortement ce produit
patrick ruffier,"4,0",6 décembre 2018,Bon produit pas cher le seul problème fait pas mal de bruit
Raul,"4,0",29 décembre 2018,Très  content avec ce achat. Facile utilisation. L'aspirateur  a une bonne potence.
Luis PACHECO,"4,0",1 janvier 2019,Aspirateur puissant mais réglage de la puissance d’aspiration assez simpliste.
Enimie,"4,0",15 mars 2019,"Il est vraiment génial, pour aspirer il aspire. Il est puissant."
Sandra,"5,0",26 avril 2019,Enfin un bon aspirateur capable d'aspirer correctement il est très puissant.
cricri,"4,0",10 juin 2019,"aspiration un peu difficile à moduler,très léger,mais bascule facilement,bon rapport qualité-prix sinon"
Corinne,"1,0",14 décembre 2018,Très bien bon
Client d'Amazon,"5,0",25 mai 2019,Très bien
Client d'Amazon,"5,0",11 juin 2019,"Bon rapport qualité/prix. Je recommande fortement pour ceux qui ont un petit budget, cet aspi est top!"
Laetitia,"4,0",3 juin 2019,Très bien
speedwill,"5,0",31 août 2018,aspire très la moquette ... Je suis satisfait de mon achat
zouzou721,"4,0",4 juin 2019,"bon rapport qualité prix
bonne aspiration
nettoyage facile"
colin y,"5,0",7 janvier 2019,"Acheté 2 aspirateurs
.Cadeau de Noel pour ma fille et belle fille
SUPER"
CHRISTIANE,"4,0",11 juin 2019,je pense aspirer les cheveux du voisin du dessous....
Audrey,"5,0",6 septembre 2018,"Super aspirateur très puissant et léger.
Je recommande"
Client d'Amazon,"5,0",30 juillet 2018,"Léger, super aspiration, il fait le job ! Accessoires pratiques !!!"
Sonia,"5,0",5 septembre 2018,"Je ne regrette pas, mon meilleur ami pour mon ménage"
marie,"5,0",23 décembre 2018,Impeccable j'en suis très contente.
Vincent 50,"4,0",13 avril 2019,Très très bon rapport qualité/prix.
roselier,"5,0",31 octobre 2018,Vraiment puissant
Kéké,"5,0",15 novembre 2018,Aspi super pratique léger et puissant
Mama,"4,0",24 mars 2019,Très bien
fragneau,"4,0",30 mars 2019,Aspirateur puissant et efficace
jpbwaga,"5,0",13 novembre 2018,Puissant facile d'emploi il y aurait 50cm de tuyau en plus il serait parfait.
Quiros Serena,"5,0",28 février 2018,"Super à utiliser notamment pour les personnes ayant des animaux. Ni trop lourd ni trop léger, et vraiment très peu bruyant"
michelle briere,"4,0",13 septembre 2018,Satisfait du produit mais l'aspirateur reste un peu bruyant à l'utilisation
Eve,"5,0",27 janvier 2019,Compact idéal pour mon petit appartement peu encombrant
Client d'Amazon,"4,0",23 mai 2019,Très bien pour les sols durs
elsa,"4,0",6 février 2019,très contente de mon achat
laura jannin,"5,0",23 juillet 2018,Très bon produit ne fait pas beaucoup de bruit et aspire très bien rien à dire super
GUEZOUI F,"5,0",1 juin 2019,Pour rangée mes vêtements dans les sacs sous vides
kreuder marie-louise,"5,0",7 mars 2019,"appareil léger, maniable et efficace"
Client d'Amazon,"5,0",11 juin 2019,Je suis très contente de mon achat !
Client d'Amazon,"5,0",23 août 2018,"Pratique, leger, aspiration peut être très forte."
Busette,"5,0",30 juin 2018,Aspire du feu de dieu. Ravie. Bon rapport qualité prix. Livré au top.
schaefer,"5,0",17 novembre 2018,"Assez silencieux pour un sans sac
Aspire fort, très léger. Très content"
rativeau,"5,0",11 juillet 2018,"Très bon produit, lavable et aspire vraiment super bien les tapis et moquettes"
bab,"5,0",23 janvier 2019,Très bon produit
vincent g,"5,0",8 août 2018,Silencieux pas cher puissante aspiration super produit de la bonne qualité
dakhlaoui,"4,0",4 novembre 2018,Pour le moment sa vas très bien performant pour une utilisation cotidienne
gerard,"5,0",24 octobre 2018,"Aspirateur silencieux.
Nettoye à la perfection .
Rien à redire ."
Thierry ,"4,0",29 avril 2019,Produit très efficace.
juquel,"3,0",21 janvier 2019,Bien mais inutile pour les tapis...
Client d'Amazon,"4,0",28 mai 2019,Partique
cottart,"5,0",11 novembre 2018,Aspire très bien ravi de mon achat
berthelot,"5,0",24 juin 2018,"Aspirateur au top
Très bonne puissance et peu de bruit"
Nadège,"5,0",18 août 2018,"Bon aspirateur, jamais déçu par cette marque !"
J.C DELBOS,"5,0",28 mars 2019,Conforme à ce qu'on peut attendre
Florence Jourdan,"5,0",31 janvier 2019,Très léger et pratique à vider.
o_hung,"4,0",28 novembre 2018,Bon aspirateur assez puissant
Client d'Amazon,"5,0",8 juin 2018,Excellent produit
Client d'Amazon,"5,0",11 juin 2019,Aspirateur puissant et fiable
Daudruy M.,"3,0",13 septembre 2018,Je suis déçu l'aspiration n'est  pas top les petite bande rouge son décollé
Alexo,"5,0",3 septembre 2018,"Rien à redire , petit , léger , efficace."
Client d'Amazon,"4,0",7 décembre 2018,Conforme à mes attentes:puissant-léger-pas trop buyant
Sissi 9240,"5,0",24 janvier 2019,Très bon produit très léger aspiration excellente
Ombeline ,"5,0",27 avril 2019,Aspirateur qui fait sont job bon rapport qualité prix
Guy D.,"5,0",28 mai 2019,Bon produit
Jobard ,"4,0",3 mars 2019,Bon produit
rojouan philippe,"4,0",1 février 2019,pas facile à ranger mais usage correct
solene paul,"5,0",18 août 2018,L'aspirateur et nickel et tres léger
Client d'Amazon,"5,0",4 juin 2019,Bon rapport qualité prix
aspi,"5,0",9 juin 2019,très pratique car léger a porter pour les escaliers
esteban,"4,0",19 octobre 2018,Parfait
Virginie Gimmillaro,"4,0",20 août 2018,Il aspire super bien ...
Client d'Amazon,"5,0",26 septembre 2018,produits 100 % conforme a mes attentes
soavi,"5,0",24 août 2018,Super produit....très contente....et puissant....
Kevin M.,"5,0",9 juin 2019,"Très bon aspirateur, puissant et assez silencieux"
De Ghey,"5,0",26 décembre 2018,Pas exceptionnel mais fait le taff
Alex,"4,0",1 juin 2019,Beau produit pas trop bruyant belle puissance !
chiaruch,"5,0",2 octobre 2018,Parfait
Jacques,"4,0",15 février 2019,J’ai fait un cadeau
GUILLOU Emmanuelle,"5,0",1 juin 2019,excellent achat je recommande cet aspirateur
Client d'Amazon,"5,0",27 juillet 2018,Puissant et simple d’urilisation! Parfait!
leroy,"4,0",14 février 2019,Bon rapport qualité prix
Clo,"4,0",8 avril 2019,Bon rapport qualité prix
julien,"5,0",18 février 2019,"Léger et  puissant, très satisfait"
nathalie cohen,"2,0",26 avril 2019,extrêmement bruyant.
Marine Fauconnier,"5,0",8 mars 2019,Très bon produit
Benjamin Voogd,"5,0",5 novembre 2018,"Puissant, je recommande"
Omri33,"5,0",7 février 2018,"Si vous voulez un aspirateur puissant et qui colle au sol tellement il l'est : prenez le!!!
j'en suis plus que ravie! Ne connaissant que des aspirateurs sans aspirations celui ci me change déjà la vie! Mes sols: tapis, carrelages et parquet sont tous nickels sans poussière!
Un énorme avantage avec cet aspirateur c'est le manche hyper flexible il peut être étiré et permet de ne pas du tout se baisser!
Il n'est pas très lourd et son fil est assez long pour faire tout le bas de ma maison sans le débrancher !
Vraiment plus que ravie de cet achat !"
colin,"5,0",11 novembre 2018,parfait
Pinte Patrick,"5,0",10 juin 2019,"Léger, silencieux et puissant"
daniel vandenbosch,"4,0",28 février 2019,Très silencieux
Vitale,"5,0",5 juin 2019,Nettoyage appartement 100m2
Inconnue,"5,0",21 mai 2019,"Pratique à porter, maniable"
Aurelia,"5,0",16 avril 2019,Bon produit
Client d'Amazon,"5,0",14 avril 2019,Bon rapport qualité prix
Client d'Amazon,"3,0",22 septembre 2018,Passage 1  fois par semaine
Client d'Amazon,"5,0",18 mars 2019,"aspirer l'appartement,"
ratin,"5,0",28 août 2018,TRES BIEN
Aiguier,"5,0",13 mai 2019,Très bonne aspiration
Legrand,"5,0",7 février 2019,Très bon produit!
Client d'Amazon,"1,0",2 juin 2019,Nul
Philc10,"5,0",24 décembre 2018,Je recommande cette aspirateur .
Client d'Amazon,"5,0",25 novembre 2018,Top
K,"5,0",18 janvier 2019,Exellent.
PATRICK BASILE,"4,0",14 février 2019,Bruyant
Véronique Mercier,"5,0",19 février 2019,Parfait
scoubidou,"5,0",21 octobre 2018,très bon matériel
Hyska L.,"5,0",19 novembre 2018,Super
causse,"4,0",9 juin 2019,RAS
Benoît T.,"1,0",16 février 2018,"Bonjour petit problème lorsque je l'ai branché la prise a sauté créant un arc de cercle électrique, l'appareil a grillé.....  je 'ai pas eu de nouvelle de la part du vendeur"
Client d'Amazon,"5,0",25 mai 2017,très satisfaite de mon achat il est silencieux et très puissant je le conseil à tout le monde puissance et silence réuni c'est formidable bravo rowenta
Pomshawai95,"5,0",15 juin 2017,"le bruit et plutôt faible
une très bonne aspiration
les différents accessoires sont très utiles
je suis entièrement satisfait de mon achat"
Jaouad.H,"5,0",23 mai 2018,"Bon rapport qualité / puissance / prix
C'est un aspirateur traineau, mais il est très compact ce qui le rend assez maniable.
Il faut voir dans la durée si, les filtres ne se colmatent pas, mais pour l'instant il fait le job.
Les + :
- bonne longueur de câble
- bonne finition
- compact et complet
- Bonne aspiration
-Buse d'aspiration directement intégrée au tuyau / ce qui le rend plus pratique à l'usage
- le faible prix
les - :
- A voir dans le temps, car les aspirateur sans sac ont un filtre qui à tendance à se colmater avec les particules fines ce qui fait baisser la puissance d'aspiration..."
mimine,"5,0",13 octobre 2017,"Ma mère l'a acheté, je l'ai trouvé tellement bien que j'en ai voulu un pareil
SUPER puissant , lavable, léger  ...un vrai plaisir
bon pas de bouton de vitesse... mais on ouvre et ferme le clapet d'air au niveau de la poignée, pas gênant on s'habitue vite"
Vandenbossche Thomas,"5,0",15 septembre 2017,"Produits conforme à mes attentes, je me suis décidé grâce à tous les commentaires ! Et je ne suis pas déçu ! Super puissant, très silencieux !!!très pratique avec tout ses accessoires ! Et je trouve clairement le prix correct par rapport à la puissance ! Compact très léger ! Je l adore !!!"
Client d'Amazon,"5,0",7 mars 2017,Aspirateur aspirant vraiment très très bien. Les 2 brosses du sol au top et les brosses pour les endroits plus petit
couppez,"2,0",8 novembre 2017,"Je suis déçu de mon achat, cet aspirateur fait un bruit de sifflement épouvantable, il n'aspire pas très bien, il est léger, ce qui peut être un avantage mais l'inconvénient c'est qu'il bascule facilement et se retrouve sur le coté si on n'y prend pas garde.
La marque pourtant autrefois réputée à bien perdue de sa réputation. je vais le garder pour les balcons extérieurs et acheter un appareil puissant et silencieux."
Higgins,"5,0",13 février 2017,"Contrairement à ce qui est dit précédemment pour réguler l'aspiration, il suffit d'utiliser le régulateur de débit qui est sur le manche, comme pour beaucoup d'aspirateurs...
Excellent produit, aspirateur puissant et léger qui peut être porté à la main sans difficultés."
Manon Balletti,"4,0",3 novembre 2017,"Bel objet, maniable, léger, compact. Montage des éléments et mise en fonction rapide. Sans sac, le réservoir est a vider 1 fois par mois en même temps qu'il faut nettoyer le filtre. Celui-ci est à remplacer tous les ans. C'est ce qui est inscrit sur la notice  et nous n'en sommes pas encore là, donc je ne me prononcerai pas là-dessus. J'avais un Rowenta X-trem Power avant, j'ai repris cette marque toujours classée en tête des essais UFC Que Choisir, mais je trouve que cet appareil est presque trop puissant: le suceur a tendance à coller au lino ou au plancher, ce qui rend la manipulation un peu difficile, cependant, on peut régler la puissance avec le variateur mécanique sur la crosse. Je pense qu' à l'usage  je finirai par m'habituer à son fonctionnement ..."
Razshal,"5,0",17 décembre 2017,"Pour l'utilisation que j'en ai j'en suis très satisfait, il est très puissant, c'est même perturbant au début quand on passe d'un vieil aspirateur à ce cyclone de constater qu'il ne reste vraiment rien au sol et qu'il n'y a pas besoin de passer 5 fois que que tout soit aspiré.
Je l'utilise principalement sur parquet et carrelage, comme indiqué dans la description c'est parfait pour les sols durs, je nettoie un tapis avec aussi ça fait le job. Étant sensible à la poussière le filtre est un atout, c'est facilement lavable en plus.
Petit plus qui fait plaisir, la brosse est intégrée au manche, du coup on peu passer en mode brosse en 1 seconde sans avoir à aller la chercher dans un tiroir ! Super pratique pour moi qui fait la poussière régulièrement."
Hervé LETEUIL,"5,0",28 février 2018,"Très bon rapport qualité / prix pour cet aspirateur sans sac made in france;
Grand adepte de la marque Rowenta, cet aspirateur tient largement ses promesses.
Super léger, maniable, et doté d'une poignée pour une bonne prise en main dans les escaliers par exemple, l' aspiration est impressionnante sur le parquet et sol dur. Légèrement moins performant sur tapis mais reste somme toute performant.
Son point faible : un peu bruyant.
Fil d'alimentation suffisamment long pour rayonner librement dans les pièces de la maison."
olivier schnering,"4,0",11 novembre 2017,aspirateur pour l'instant qui  donne satisfaction pour un prix raisonnable dans cette catégorie.Bonne puissance d'aspiration.Made in france à recommander.Aspirateur sans sac qui demande un soin particulier sur les filtres pour ne pas alterer ses performances.
Client d'Amazon,"5,0",30 août 2017,"Hyper léger !!! Mais surtout hyper puissant !!! Surtout pour tapis, carrelage et tapis  La puisse est top
Par contre je le déconseille pour les sols en pvc, ou alors vaut mieux qu'il soit bien accrocher car il est tellement puissant que tu ne peux pas le décoller du sol
Tres content de mon achat"
jocaille,"2,0",16 janvier 2018,"l'aspiration reste mediocre, tres décu pour le prix.il reste néanmoins pas tres bruyant c'est juste son point fort.je ne le conseil pas"
Davy,"5,0",11 janvier 2018,il est parfait assez silencieux et surtout puissant. c'est mon premier aspirateur sans sac et j'avais peur des déperdition de puissance avec le temps mais a ma grande surprise il est toujours aussi efficace qu'a son premier jours et ça fait maintenant plusieurs mois que je l'ai.
sylvain alves,"1,0",8 juillet 2018,"A première vu tout va bien...
première utilisation et le petit autocollant rouge se décolle au bout de 2 m2 aspiré...
La photo est parlante..."
ulrich demilly,"2,0",30 novembre 2017,"Au départ, satisfait de mon achat , au bout de 2 mois la prise fonctionne par alternance il faut bouger le cordon au niveau de l' aspirateur car le contact rotatif ne se fait pas bien, désagréable et très gênant pour nettoyer ma maison . Concernant la garantie au bout d'un mois sur Amazon ils ferment les retours marchandise alors que dans le commerce ma garantie est d'un an"
Nuno N.,"2,0",17 février 2017,dommage perte de puissance au bout de 2.5 mois de utilisation que dois-je faire il peut avoir un retour du produit prévu ??
LUIS PADRON GIL,"1,0",6 août 2018,Un bruit insupportable de la deuxième utilisation!!
LEROUX,"5,0",3 août 2017,"vraiment bien,bonne aspiration léger et très maniable.
pour l'instant aussi bien que mon dyson, a voir dans le temps après."
Scad,"5,0",24 octobre 2017,Rien à redire sur la qualité de cet aspirateur. Il est vraiment puissant et très léger. Très satisfait de cet achat.
Flo',"5,0",21 novembre 2017,"En remplacement de notre vieux Philips qui aura fait son temps, nous avons accueilli avec plaisir ce nouveau venu très agréable à prendre en main.
Deux embouts spéciaux parquet et moquette très efficaces.
Se monte et se démonte facilement tout en restant relativement compact ; on le range dans notre canapé d'angle.
Le puissance est largement suffisante pour un ménage d'appartement."
murielle,"2,0",30 octobre 2017,"Absolument déçue par cet aspirateur. Déçue de la qualité, par tout. Aspire trop fort sur certains sols et difficile de réduire l'aspiration. Réalisé dans un plastique peu résistant. que dire de la brosse ?! un gadget par rapport à mon aspirateur précédent."
Client d'Amazon,"5,0",20 octobre 2017,Très heureuse de mon achat je cherché un aspirateur qui aspire vraiment et la je suis sous le charme de celui ci
Client d'Amazon,"4,0",10 décembre 2017,Bon produit.... aspire très bien aussi bien sur le carrelage que le sur le tapis il ne fait pas beaucoup de bruit.
Florie LECHAPT,"3,0",25 mars 2018,"Capacité d’aspiration moyenne.
Brad très court pour moi et je fais 175cm.
Niveau sonore fort mais pas gênant pour moi.
En revanche pas de possibilité de régler la puissance. Il n’y en a qu’une."
Schrantz A.,"1,0",17 mai 2017,"produit de qualité moyenne, le bouton de réglage d'intensité d'aspiration s'est cassé lorsque mon manche est tombé!!
8 mois et déjà une énorme perte d'aspiration!"
BOUQUIN YANN,"3,0",23 septembre 2017,"Semble fragile avec tout ce plastique, puissance impressionnante du coup on ne peut pas trop utiliser la brosse standard sur la moquette (au risque de tordre ou casser quelque chose ) - nickel pour carrelage et parquet"
venturin,"2,0",23 février 2018,"attention, donne l'impression de ressembler a un bon gros aspirateur rowenta, mais en réalité pas du tout,  je suis tres déçu, je pensais avoir fais une bonne affaire avec le prix, mais c'est un aspirateur d'adolescent, pour un petit appartement, mais pas pour une maison de 200m2"
bibi,"5,0",31 mars 2018,"L'aspirateur est top et super puissant ! Tellement puissant que ça me fait mal au dos à la fin de mon ménage car je dois parfois soulever le bras de l'aspirateur pour aller ailleurs (je n'ai pas beaucoup de forces aux bras).
Ça fait décoller mon parquet à certains endroits. Lol
Je suis ravie d'avoir acheter cet appareil qui me donne satisfaction et je le recommande car il est petit, léger et ne prend pas trop de place. Youpiiii ...!!!!"
HENRION,"5,0",7 septembre 2017,""" Je suis très satisfait de mon achat.Cet aspirateur  est étonnant pour la puissance et la qualité de l'aspiration,rien ne lui résiste.Seul petite critique
il faut souvent vider le réservoir qui aurait pu être plus conséquent.""
Maintenant,il faut voir sur la durée ,s'il tient quelques années je suis content.Cet appareil a été acheté et choisi suite à la consultation des commentaires des clients Amazon.Donc merçi à tous."""
Client d'Amazon,"4,0",29 avril 2017,Je suis très satisfait de mon achat. Je trouve le aspirateur un peu fragile mais nous verrons sa durabilité. Contente!
theo,"1,0",9 janvier 2018,"cet aspirateur aspire très tres  bien ,trop bien la brosse reste coller au sol (solution acheter brosse parquet ) pour les sols lisse précision ,donc a part la bonne aspiration que de défauts 1ER , ,  .le manche et trop court résultat mal au reins au dos plutôt.2eme le tuyau et trop court l'  aspirateur  se retourne constamment,le nettoyage du bac ,on en met partout lorsque l'on vide celui ci car la poussière fine se colle a tous les joints ,le manche télescopique lui coincé a la deuxième utilisation super il faut le remplacé ,voila donc a part une bonne aspiration,il y a beaucoup trop de points négatifs,le made in France et vraiment mal pensé;enfin si il s'agit bien de made in France car certaines pièces sont RPC ;j'ai contacter le service clients rowenta seb ect... qui est de bien mauvaise foi et carrément incompétent.................................acheter français ?"
Catherine HUBERT,"3,0",7 mars 2017,"cet aspirateur correspond à mes attentes. il est peu bruyant. le bac de vidage est pratique à sortir. le design est sympa. très forte aspiration, il est très bien et je le recommande"
Vanessa,"4,0",17 octobre 2017,"Reçu aujourd’hui, il est léger maniable et plutôt silencieux. Le seul hic, tellement puissant que j’ai du mal à décoller la brosse du carrelage !! Compliqué donc de passer l’aspirateur ... dommage que l’on ne puisse pas régler la puissance."
DESPEYROUX V.,"4,0",20 octobre 2017,"Satisfaite de mon achat, livré avec 2 brosses et 1 suceur. Livraison rapide, il aspire vraiment bien, voir trop, il faut jouer avec l'appel d'air pour éviter que la brosse reste collée au sol, surtout sur les tapis à poils longs. Je mets 4 étoiles pour l'absence du variateur de puissance."
Gilles T.,"4,0",25 mars 2019,"très surprise par la force d'aspiration, il est léger et sert pour tous l'habitat de 60m2"
Dépense man,"4,0",10 mars 2019,Petit aspirateur que j'ai offert à Noël pour virer un aspirateur à sac!
Anne G.,"3,0",2 janvier 2017,"Silencieux mais,le câble ne rentre pas toujours facilement dans son compartiment. Plutôt satisfait dans l'ensemble, malgré tout, mais impression de fragilité.Pas sur qu'il tienne 32 ans comme celui dont je viens de me séparer."
Bibi 54,"5,0",4 mai 2019,Bien.
Fiora,"1,0",8 février 2018,"Gros problème sur ce produit ! Après 3 utilisations, il ne fonctionne plus ! J'ai essayé de le brancher sur d'autres prises et rien n'y fait !"
xavier,"5,0",16 décembre 2018,"Très bon rapport qualité prix, petit, compact mais costaud. Utilisation intensive suite déménagement. Il se porte a merveille. Il faut néanmoins penser à le vider souvent (Petite taille oblige)"
Cédric,"5,0",8 novembre 2018,"Bon aspirateur complet,puissant,fonctionnel sur tout les Sols avec plusieurs buses dont l’une est très efficace sur canapé en tissus.Il contient suffisamment de câble d’alimentation."
Azaurius,"4,0",2 mai 2018,"Je suis satisfait par l’aspiration de cet aspirateur (il faut utiliser la réglette d’arrivée d’air du manche pour limiter l’effet de succion qui peut être trop présent sur les carrelages par exemple).
Un détail qui m’a plu, le câble d’alimentation est très souple, il ne prend donc pas le pli de l’enrouleur et c’est vraiment très pratique de ne pas avoir le câble tout tirbouchonné !
Le nettoyage et vidage du bac est très simple et les différents filtres sont lavables à l’eau, adieu les aspirateur encrassé qui se mettent à faire forcer le moteur au bout de quelques temps...
Point négatif que je n’ai lu dans aucun autre commentaires : le manche du balais !
Il n’est VRAIMENT pas de bonne qualité, la partie coudée du manche par lequel on tient le balais est de très mauvaise facture (il se plie quand on passe l’aspirateur sur des surface qui accrochent le balais - comme des tapis ou moquettes). Cela donne une impression de produit bas de gamme, c’est vraiment très dommage, je suis convaincu que mon aspirateur ne durera pas au vu de la mauvaise qualité des plastiques du manche... À tel point que j’ai essayé de récupérer le balais de mon ancien aspirateur avant de le jeter, mais forcément ce n’était pas compatible.
Je recommande quand même cet aspirateur qui fait son boulot avec un excellent pouvoir d’aspiration, mais ne vous faites pas d’illusions, au vu de la qualité du manche, n’imaginez pas avoir en main un aspirateur de grande qualité qui vous durera des années !"
bernard,"4,0",25 octobre 2017,"Aspiration formidable même un peu trop, il suffit de régler l'entrée d'air. Par contre plastique de très bas de gamme, je m'en contente compte tenu du prix. Rapport Q/P: bien."
Une amazone,"1,0",5 août 2018,"Aspirateur petit et puissant, trop puissant même au debut. Il a fait un super travail sur la moquette! Par contre, la brosse soit disant adaptable n’est en fait pas du tout adaptée à la puissance de l’appareil, et il colle beaucoup trop les carrelages et paquets. La conséquence principale etant qu’il peut facilement rayer les parquets bois et les endommager sur la durée.
Par ailleurs, je me suis posé des questions tout de suite sur la duree de vie du produit, au vu de la qualité des plastiques qui me semble assez cheap. Finalement, aujourd’hui au bout de trois mois, l’aspirateur (pourtant propre et ayant eu une utilisation normale) n’aspire presque plus rien. Toute la puissance du début s’est complètement envolée, et il faut repasser plusieurs fois pour de simples miettes. Déception totale!"
