user,rating,date,review
GT,"5,0",5 mars 2019,"Je suis très contente de ce téléphone. Il est léger, facile d'utilisation, le tactile est top malgré la protection en verre trempé. Les photos en mode selfie sont de très bonne qualité. La batterie tient super bien même en jouant et en l'utilisant toute la journée. 1 charge par jour suffit et pour ceux qui jouent très peu une charge tous les 2 jours suffit"
elodie gury,"5,0",9 décembre 2018,"tres bon rapport qualité prix
pas trouver moins cher que ce vendeur
envoie super rapide et bien proteger
tres bon telephone je men sert depuis hier
aucuns beug , photos magnifique , videos également
je recommande ++++++ ce mobile !"
barzy,"1,0",19 janvier 2019,"Attention suite à la maj logicielle
alors que téléphone fonctionnait parfaitement à la livraison
panne totale de l'accéléromètre, cad, plus de boussole, plus de comptage de pas, plus de rotation ...
après vérification sur les forums, c'est la maj qui grille la rom
aucun moyen de réparer de manière logicielle sauf renvoi en SAV
Mais
malgré de multiples demandes
on ne reçoit jamais la facture
sympa non ???"
TB75,"5,0",18 janvier 2019,"Huawei couleur bleu fashion et magnifique, empreinte au dos , reconnaissance faciale efficace, puissance et facilité pour passer d’application en application, belles photos, et batterie top . Un régal."
Gaelle,"5,0",3 décembre 2018,"Un excellent produit qui n’a rien à envier à la marque à la pomme.
Belle évolution depuis les précédents bien modèles, il est très léger, simple d’utilisation et ses photos sont de très bonnes qualités !"
Emmanuel Sandro Julian ,"5,0",27 janvier 2019,"Cadeau offert à mon fils de 11 ans
Il est ravi
Super content é son achat une batterie qui tient bien la route
Couleurs idéales
Photos superbes
Et très reactif"
BODRY AMENDINE,"4,0",8 mai 2019,"produit tres bien, je l'utilise professionnelement et dans ma vie privee. c'estnickel et belle photo,j'ai pas encore tous decouvrer , mais j'adore"
Client Amazon,"5,0",6 février 2019,"Reçu le '4 février mon Huawei P20 Lite bleu,  il n'y a rien à dire il est est top de chez top .
Livraison rapide, vous pouvez commander  sans problème je suis très contente."
gilbert,"5,0",30 mars 2019,reçu en un éclair correspond a la description pour 220 e un  p20lite européen il y a rien a dire belle finition aucun bug j espère et je pense que cela va durer.Je recommande
Virgeo,"5,0",20 avril 2019,"Après Samsung et Asus je me suis lancé pour ce téléphone. Je ne l'ai que depuis 15 jours mais très satisfaite pour le moment.
Côté photo, le top du top."
Client d'Amazon,"5,0",29 novembre 2018,"Reçu rapidement. Je suis surprise par sa qualité qui est parfaite, plat, grand, léger. Interface très simple d'utilisation, très fluide, son de bonne qualité, reconnaissance faciale et empreinte digitale….assez complet pour un smartphone à ce prix la. Personnellement je le recommande."
lithana,"3,0",24 mai 2019,"Téléphone retourné au bout d'une semaine car la rotation et la boussole ne fonctionnaient pas malgré plusieurs réinitialisations. Du coup je n'ai pas eu le temps de trop l'exploiter, sinon c'est un bon téléphone dans l'ensemble."
Mickael Leclercq,"5,0",16 mai 2019,Huawei est toujours pareil je suis passé d un p8 lite au p20 lite et la qualité est toujours là. Téléphone simple et réactif
Guillaume,"4,0",11 octobre 2018,"Acheté pour un cadeau, bon produit dans l'ensemble. Je recommande."
ninie,"5,0",1 janvier 2019,"léger, facile d'utilisation, batterie relativement performante, design sympa...quelques applications dont je n'ai pas encore compris l'utilisation...Dans l'ensemble, je suis satisfaite"
Fredo59,"4,0",22 décembre 2018,"Au-delà des installations habituelles, j'ai été surpris par la rapidité de cet appareil."
PESARWYCZ CHRISTOPHE,"5,0",27 décembre 2018,"Je possède ce téléphone depuis 3 jours.... Il est top. Mais la rotation automatique ne fonctionne pas. Soit par le raccourci du haut, soit en passant par les paramètres. Je l ai mis à jours..... Mais rien. Avez vous une solution.?"
serafine,"5,0",24 décembre 2018,J'ai racheté se GSM car j'ai eu une belle expérience ave le p8 Lite. Et depuis que je l'ai reçu je n'en suis pas déçue. Je le recommenderai à mes proches.
finistère,"5,0",28 décembre 2018,"j'ai acheté ce téléphone pour mon épouse, la prise en main a été relativement facile , pour le moment elle ne râle pas donc c'est que ça doit aller. Livraison dans les délais."
Rogne 49,"5,0",7 mai 2019,"Après mon WIKO Ufeel, j'ai largement apprécier ce produit
Très facile à mettre en route
Très bonne capacité de stockage
Aucun problème à signaler"
Bill72,"5,0",4 février 2019,"Produit rapport qualité prix, parfait !
N'hésitez pas à l'acheter."
aurélie h,"5,0",9 avril 2019,on adore on adhère
Callain,"5,0",17 décembre 2018,"Livraison nickel. Appareil très performant pour son prix. Je conseille !
Rien à redire"
FAMILLE VASSEUX,"5,0",9 novembre 2018,"La notice est en anglais, malais, vietnamien, chinois, mais pas en français. Heureusement, les instructions affichées à l'écran sont en français. Prise en main rapide et facile."
Royer Aurélie,"5,0",1 mai 2019,"Il est vraiment super, facile à utiliser.
Il fait de magnifiques photos"
mb,"4,0",24 décembre 2018,Très content de cet achat. Ecran agréable à regarder. Fonctionne bien . Par contre autonomie moyenne.
gruson isabelle,"5,0",7 décembre 2018,"Allez sur Google, Facebook, faire des photos et tactile, batterie qui tient longtemps. J aime tout à voir dans le temps"
glog,"5,0",2 janvier 2019,"Je suis très satisfaite de mon achat. appareil maniable, photos magnifiques, même si je ne maîtrise encore pas toutes les fonctions de ce nouveau téléphone (pour moi)."
Réal utilisateur ,"5,0",4 janvier 2019,"J’ai acheté ce téléphone et franchement
J’ai été bluffé par sa simplicité et ergonomie
64 Go honnêtement si on n’est pas content........
Je le recommande vivement"
Client d'Amazon,"4,0",16 février 2019,Produit impeccable...  Je recommande !
borel christophe,"5,0",1 juin 2019,"Premier achat de téléphone huawei rien à redire.
Disign et utilisation au top, téléphone fluide et très bonne autonomie de la batterie."
Alexis Guéhéneuc de Lano,"4,0",3 février 2019,Ma femme aime bien
lorel,"5,0",25 août 2018,Parfait état de fonctionnement
Gaelle,"5,0",5 décembre 2018,Le telephone est tout à fait conforme aux specifications techniques présentées.
Marie ,"5,0",1 septembre 2018,Top sauf sonnerie mail comme sonnerie SMS.
Michel Patrick,"4,0",19 octobre 2018,"Excellent, je suis d'accord"
Stéphane ,"5,0",11 janvier 2019,"Téléphone pour mon ado
Il est ravi depuis le temps qu il en voulait 1
Batterie tres correct
Belle photo"
bakev,"5,0",31 octobre 2018,"Très bon téléphone.. Je conseille fortement
Bon rapport qualité prix"
Benoit,"5,0",21 novembre 2018,super smartphone écran magnifique et super appareil pour les photos
Rosy,"5,0",5 décembre 2018,Conforme à la description.  Ma fille en est contente
tison sylvie,"5,0",13 mai 2019,Parfait
Ndri K.,"5,0",9 avril 2019,produit magnifique avec des prises de vues magnifique
Manoel PIERRE,"5,0",18 octobre 2018,"Très bon produit
Livraison rapide malgré une fausse direction"
Francois D,"5,0",3 janvier 2019,"Répond parfaitement aux attentes en design, performances, fonctionnalités..."
Client d'Amazon,"5,0",23 janvier 2019,J'ai quitté l'iPhone pour cet appareil. Les photos sont excellente. Je ne regrette pas ce changement facile d'utilisation.
sam3450,"5,0",13 novembre 2018,Facile à prendre en main. Parfois un peu compliqué pour la gestion des notifications. Superbes photos sur un bel écran
kryskiwi,"5,0",14 décembre 2018,"telephone performant avec un excellent rapport qualité prix, recu dans les temps"
Frattallone,"5,0",11 avril 2019,"super appareil, très fluide et agréable"
Client d'Amazon,"5,0",1 novembre 2018,Connaissant déjà la marque je voulais rester fidèle à celle ci
Memphis,"5,0",15 avril 2018,"acheté chez mon opérateur ce Huawei P20 lite est quasi parfait.
un design magnifique couplé d'une finition haut de gamme, un écran superbe, une grande fluidité et une bonne qualité photo.
il y a juste le son qui est moyen et encore!
tout ça pour moins de 400 euros!
après un iPhone dont j'ai été très deçu et que je ne regrette pas du tout, voila 1 téléphone qui n'a absolument rien a lui envié pour 2 fois moins cher.
c'est mon deuxième Huawei après un P10 lite dont j'ai été absolument satisfait, que j'ai juste changé pour l'écran bordeless du P20.
a noter que sur celui ci l'encoche me gène absolument pas et on peut l'enlever si elle nous dérange.
voila Huawei est une marque qui monte et je pense que d'ici peu elle sera leader sur le marché mondial."
Gaëtan Szczurek,"4,0",28 mai 2018,"Je fais surtout ce commentaire pour guider ce qui ce pose la question. Il n'y a aucune différence ormis que l'autre version et expédié d'Italie je crois (Malgré tout livré en 3 jours). Le téléphone dès l'allumage et configuré en Français. Je vous conseille de commandé l'autre version plutôt que la version Française parce qu'il est 53 € moins cher pour la même chose et livré dans les mêmes délai. J'ai vu un commentaire sur l'autre version négatif comme quoi la boite n'était pas scellé et le téléphone pas neuf, pour ma part il était neuf et la boite scellé. Même s'il est vrai que sur l'écran il n'y avait pas de film protecteur mais j'ai remarqué aucune trace de doigt. À vous de voir. Sinon le téléphone en soit répond à mes attentes."
