user,rating,date,review
Denis,"4,0",28 novembre 2018,"Donc cette version 2018 du Kindle Paperwhite avec offres spéciales vient en remplacement d'une version qui date de plusieurs années (2015, je crois).
J'ai bien lu le descriptif de cette nouvelle version, et je n'ai pas vu une grande différence avec le Paperwhite que j'utilisais jusqu'à l'arrivée de celui-ci (OK, je n'ai pas essayé de le plonger dans le bain des enfants ou de lire sous la douche, donc je ne peux rien dire sur ses qualités de résistance à l'eau).
En fait si, j'ai bien vu une différence qui n'est pas à l'avantage de la version 2018 :
Le Kindle Paperwhite 'ancienne génération' avec offres spéciales, dernières mises à jour disponibles installées, se charge immédiatement dès qu'il est allumé et il suffit de balayer l'écran de démarrage (celui des publicités) pour commencer à lire sans aucun délai.
Le Paperwhite version 2018 a besoin de 2 à 3 secondes pour se charger avant de pouvoir balayer l'écran de publicités et commencer à lire.
Donc, moins efficace !
Pour le reste - durée de vie de la batterie, confort de lecture, etc. - je n'ai constaté absolument aucune différence notable."
Philippe D,"5,0",9 décembre 2018,"De longues séances de lecture sur tablette ou smartphone s'avérant fatigantes,
mais le concept de livre digital étant lui bien pratique,
je me suis laissé tenté par ce nouveau modèle, mis en avant par Amazon dans ses publicités, et proposé à un tarif très attractif lors du Black Friday.
S'agissant de notre 1ère liseuse, difficile de mettre en avant ses qualités (ou ses défauts) par rapport à d'autres modèles.
Le faible poids a été un critère de choix.
Au déballage, la liseuse nous a paru bien petite; nous nous attendions intuitivement à un objet un peu plus grand
(nous n'étions pas allé voir en magasin à quoi correspondait en réalité cette diagonale); concession à faire pour un prix et un poids restant modérés.
A l'usage, c'est ok (taille semble un peu inférieure à la taille d'une page de livre de poche).
Mise en service très facile.
Si je devais formuler un regret : j'aurai préféré une résistance au sable qu'une résistance à l'immersion
(beaucoup plus d'occasions de lire à la plage, sur une serviette, que dans une piscine)."
Test Quality,"5,0",23 mai 2019,"Ma femme fait partie des passionnées qui passent la plupart de leur temps à bouquiner.
Nous avons mis du temps à nous décider. Est-ce que la Kindle pourra venir remplacer le bon vieux livre qu’on adorera voir au milieu de tous les autres dans notre bibliothèque…
Il est vrai que la sensation du vrai livre peut apporter un avantage qu’on pourra difficilement retrouver dans une liseuse quelconque mais à côté de ça, quelles seront les avantages qu’elle va pouvoir nous apporter ?
Parmi les multiples choix proposés sur Amazon, il est compliqué de ne pas s’y perdre et d’investir dans la bonne au niveau de nos propres besoins. Notre choix s’est porté sur la Kindle Paperwhite dernière génération suite à de nombreux critères que nous allons voir ensemble.
Nous hésitions avec la Kindle Oasis qui offre un écran plus grand avec une taille de 7 pouce face à la Kindle Paperwhite qui mesure quant à elle 6 pouce mais pratiquement deux fois moins chère. La densité de pixel est similaire d’un modèle à l’autre apportant du 300ppp. On pourra retrouver sur les deux modèles également une capacité de stockage identique avec du 8 Go ou 32 Go. Malgré que l’espace de stockage de 8 Go permet déjà de disposer d’une belle bibliothèque pouvant contenir pas moins de 6000 livres, nous avons tout de même opté pour la 32 Go. Est-ce primordiale ? Je ne pense pas mais il faut également prendre connaissance que les livres de type BD peuvent quant à eux prendre plus d’espace de stockage et pour un meilleur confort nous avons préféré ajouter cet avantage.
On peut également constater que lors du choix de la liseuse que l’on souhaitera acquérir, une case est à sélectionner afin de savoir si l’on souhaite acheter avec ou sans offre.
Qu’est ce que cela veut dire justement ?
Allons nous être envahi par des tonnes de pub lors de la lecture de nos livres préférés si l’on choisit avec l’offre ?
Non, à ce que j’ai cru comprendre, c’est tout simplement des pubs que vous retrouverez sur l’interface mais pas pendant la lecture de vos livres rassurez-vous. Vous pourrez ignorer ces pubs pour 10€ de plus mais elles sont à priori d’après les retours, pas dérangeantes. Pour ma part, j’ai opté sans offre donc sans pub.
On retrouve actuellement un modèle à couleur et design noir uniquement avec peut-être dans l’avenir un choix différent comme le blanc pour les modèles précédents.
N’ayant pas testé d’anciens modèles, les analyses portent à croire que la version actuelle serait plus performante au niveau de la luminosité lors de la lecture qu’il fallait à priori corriger sur les versions antérieures d’après certains avis.
On pourra également retrouver les fonctions de bases avec un dictionnaire en français ainsi qu’un dictionnaire exclusivement en anglais.
Vous aurez également la possibilité d’en télécharger d’autres ‘’gratuitement’’.
Un autre point qui est fort intéressant à souligner sur ce modèle, c' est le IPX8 qui la rend totalement imperméable et à ce que j’en ai lu, elle serait même capable de résister à 60 minutes jusqu’à 2 mètres de profondeur.
Elle va donc pouvoir vous accompagner où bon vous semble en toute sécurité.
On pourra également choisir entre la version WIFI ou la version ( 4G à 32 Go par obligation au prix de 229.99€ actuellement). Est-ce primordiale là aussi ? La fonction 4G vous permettra de pouvoir avoir un accès illimité à Amazon grâce au signal téléphonique qui vous permettra d’acheter des livres rapidement où que vous soyez.
L’autonomie de la Kindle Paperwhite annonce qu’une seule charge suffit pour l’alimenter durant des semaines. Je n’ai pas encore eu de retour réel à ce niveau là mais je ne manquerai pas de venir le contredire ou au contraire le confirmer.
Au vu de tous ces avantages et avec comme seul critère 1 pouce de différence et un poids de 12 à 3 grammes en fonction des avantages supplémentaires que vous lui concèderez ainsi que des boutons physiques pour activer le changement de page que possède l’Oasis, le choix entre la Kindle Oasis et la Kindle Paperwhite  n’a pas été difficile en fonction de nos attentes et besoins concernant notre futur liseuse sur une telle différence de prix.
Les premières impressions concernant la Kindle Paperwhite dernière génération c’est qu’elle est extrêmement agréable à utiliser. Son poids de 192 grammes est un excellent atout car il vous permettra de l’utiliser sans fatigue. La sensation et le confort qu’elle apporte à la lecture en plein jour comme dans l’obscurité est également à souligner. On pourra comme déjà dit, la transporter où bon nous semble sans craindre la poussière ni les éclaboussures d’eau.
La différence qu’a pu ressentir ma femme qui était jusqu’ici plus habituée aux livres basiques ou à la lecture sur tablette et non liseuse, c’est que la tablette semble plus rapide au niveau du changement de page comparé à la Kindle mais beaucoup moins appréciable et reposante à la lecture que celle-ci.
Nous ne regrettons absolument pas cet achat que je conseille à tous les passionnés de lecture.
En plus de cet achat, nous avons acheté le chargeur et adaptateur USB PowerFast 9W Amazon qui remplit totalement le rôle qu’on attend de lui ainsi que la coque de protection MOKO en rose très bien adapté pour la Kindle que ma femme adore.
Ma femme est super heureuse et par la même occasion moi aussi !
J’espère que mon expérience d’achat ainsi que mon ressenti concernant la Kindle Paperwhite dernière génération vous aideront si vous êtes indécis quant à l’achat de votre futur liseuse en fonction de vos attentes et besoins la concernant.
Test Quality"
Violette,"5,0",8 avril 2019,"Livraison très rapide. C'est ma première expérience avec une vraie liseuse et j'en suis ravie (j'utilisais auparavant l'appli Kindle sur mon téléphone ou mon Ipad).
La lecture est très confortable (y compris au soleil ce qui était impossible avec les autres appareils, sans fatigue oculaire). Particulièrement intéressant pour lire la nuit sans déranger. Possibilité de régler la luminosité, la police et la taille des caractères, ce qui est très agréable (je lis actuellement un livre de poche dont la police ne me convient pas et qui de plus n'est pas homogène dans l'épaisseur des traits, c'est très désagréable et c'est un problème que l'on a plus avec une liseuse).
J'ai trouvé la prise en main extrêmement facile même si il faut oublier quelques réflexes que l'on a sur une tablette.
Pour la lecture, il est rapide de changer de page, c'est nettement plus confortable qu'avec un vrai livre.
En revanche la navigation en WIFI est un peu lente, il y a un petit temps d'attente pour changer de page.
La liseuse est compacte et très légère et c'est aussi un avantage indéniable pour l'emporter partout.
Commander de nouveaux livres directement sur la tablette (avec le WIFI) est un jeu d'enfants (attention il faut juste un clic donc on dépense vite !)
Bref je suis devenue addict et je trouve aujourd'hui bien plus confortable de lire sur une liseuse que de lire un bouquin.
Concernant l'autonomie, je trouve qu'elle est importante même si elle dépend des réglages (luminosité notamment, utilisation du WIFI) mais je n'ai pas de références. J'ai lu pendant une semaine tous les jours au moins 1h alors que la connection WIFI était activée (je l'ai utilisée à plusieurs reprises) et il me restait plus de 50% de charge.
Il est possible de partager la bibliothèque (associée à un compte Amazon) pour plusieurs liseuses ou matériel sur lequel l'appli Kindle est chargée, c'est à la fois pratique et avantageux (on peut choisir de charger les livres sur certains appareils seulement à partir du compte Amazon). Il est dommage que tous les livres disponibles en format Kindle ne soient pas dispo sur abonnement, quitte à payer un abonnement plus cher."
patricia,"5,0",23 février 2019,"Impeccable , je l’ai depuis ce matin , comme d’habitude la configuration se fait en 1 minute . Elle est aussi très intuitive , pas besoin du mode d’emploi qui se trouve d’ailleurs sur la liseuse très détaillée .
J’ai essayé de répondre à des avis négatifs sur le produit notamment le fait que les pages d’un livre soient pas affichés ce qui est faux , il faut simplement sélectionner cette option lorsque on lit le livre . Le contraste est aussi parfait , les lettres noires se détachent bien.
On peut aussi éteindre la liseuse contrairement à ce que disent certains , elle n’est pas tout le temps en veille .
Par contre il aurait été bien de pouvoir désactiver entièrement l’éclairage et qu’il soit automatique comme sur la voyage .
Elle est aussi très légère , 183 gr .
Autrement j’ai téléchargé plein de livres que j’avais en epub et que j’ai mis en mobi avec calibre .j’ai eu à peu près tous les modèles de la Kindle , celle ci est aboutie mais sans atteindre la perfection de la voyage .sans doute faut il attendre la prochaine version ."
sofi,"5,0",12 novembre 2018,Beaucoup plus léger que les kindle précédent. Mais la batterie se décharge beaucoup beaucoup plus vite malheureusement
EB,"3,0",29 novembre 2018,"Très bien mais nous n'avons pas lu les petites lignes. C'est une fausse promo.  10€ de réduction pour avoir de la pub sur la veille et l'accueil de la tablette. Ça décharge la batterie en veille. Sinon la liseuse est bien, facile et agréable à utiliser"
Ben,"5,0",18 novembre 2018,"La liseuse que j'attendais depuis un moment. Elle a toutes les fonctionnalités que je recherchais, surtout une vitesse de réaction au tactile que je n’avais pas sur KOBO. Je la recommande car au niveau qualité/prix c’est ce qu’il se fait de mieux."
Eliane86,"5,0",4 janvier 2019,"j'avais ce produit depuis 2012 et j'en étais très satisfaite bien qu'avec les années il réagissait moins bien à tout ce qui était commmande digitale (tourner la page par exemple etc). Hélas lorsque je suis partie à la montagne je l'avais dans un petit sac et dans le métro je me le suis fait voler!!!! Donc : père Noël a été très content, il avait trouvé une idée de cadeau…..  j'ai donc reçu en direct de la Laponie le dernier modèle dans la même version Paperwhite. Je suis encore un peu désarçonnée par la présentation et par les modifications intervenues entretemps mais tout rentre dans l'ordre progressivement.
Pour ce qui est du résultat, j'ai trouvé l'écran légèrement plus petit (très léger) mais par contre la lisibilité en mode normal est bien meilleure à celle de  l'ancien modèle même au début de sa  vie. Pour le reste rien à signaler de particulier."
L. Steeve,"5,0",9 février 2019,"Ancien utilisateur de Kindle depuis 2012 (Kindle 3 puis premier PaperWhite), j'étais passé à la concurrence avec un Kobo Glo HD. Si j'étais globalement satisfait de la liseuse, je l'étais nettement moins de la boutique concurrente qui semble contenir beaucoup moins de livres qu' Amazon. Les prix était également souvent plus élevés.
Certain me diront sans doute : ""l'écosystème du Kindle est trop fermé"". C'est particulièrement vrai quand on achète des ebooks protégés par DRM (et donc tout aussi fermés). Le reste des livres peut toujours être converti avec le logiciel Calibre et cela fonctionne parfaitement bien. De plus ... je n'ai pas trouvé de magasins proposant plus de livres qu'Amazon, ni moins cher. Est-ce donc un problème d'être ""bloqué"" sur le site le moins cher et le plus complet ? Pour moi non.
Enfin, je trouve cette liseuse excellente. Si je la compare à ma Kobo, la seule chose qui me manque, c'est l'accès direct au réglage de la lumière. Sur le Kindle, il faut ouvrir un menu pour cela.
Autrement, le contraste est bon, la lumière aussi. La mise en page se cale presque toujours parfaitement.
Bref, je suis très satisfait de ce Kindle Paperwhite 2018"
Pierre-Olivier,"4,0",7 mars 2019,"J'ai acheté cette liseuse en version 32 Go dans le but de stocker un importante bibliothèque numérique. Malheureusement, le logiciel internes très pénible à utiliser pour créer des collections et surtout pour ajouter des livres à ces collections. il n'y a pas d'interfaçage possible avec l'excellent logiciel libre Calibre pour la création des collections. On peut seulement ajouter les livres qui vont en vrac dans la bibliothèque. Alors qu'avec les très nombreuses autres liseuses gérées, le classement est aisé.
C'est vraiment dommage que cette liseuses soit si ""fermée"", car autrement, elle serait sans nul doute parmi les meilleures du marché, si ce n'est LA meilleure."
Alexandra,"5,0",7 mars 2019,"J'étais au départ trés livre, le plaisir du papier, de pouvoir feuilleter les pages suivantes.
J'ai eu l'occasion, il y a quelques année, de découvrir la liseuse chez un concurrent, sans l'acheté. Cela a commencé à faire son chemin. Voyageant depuis, en sac à dos notamment. Je me suis dit que la liseuse était beaucoup mieux pour mon dos que de trimbaler 2, 3, livres.
J'ai donc comparer les différentes lisseuses, et la lisseuse Paperwhite a sortie son épingle du jeu. Pas trop grande, donc plus légére, avec un bon rapport qualité prix.
Possible de la glisser facilement dans mon sac à main. Elle me suit partout.
J'adore le rétro-éclairage qui permet de lire le soir, aucun mal aux yeux.
J'avoue que j'ai eu un peu de mal au début, car effectivement pas de papiers, pas possible de feuilleter, mais quel plaisir de pouvoir adapter la taille de la police, et surtout de rechercher via le dictionnaire un mot.
Vous avez un réel confort de lecture comme le livre.
Le stockage de 8 Go permet de pouvoir y mettre tellement de livres, et ainsi de protéger lors de voyages mon dos :).
Et quel plaisir d'allumer sa lisseuse et d'être sur la bonne page, pas de soucis à retrouver sa page lorsque malencontreusement votre marque page s'échappe.
La batterie dure vraiment longtemps, pas besoin de recharger la batterie tout les soirs."
mininine,"5,0",27 janvier 2019,"Première liseuse que j'achète et pourtant la première kindle me faisait déjà de l'œil... Je ne regrette pas du tout mon achat, cet appareil est très abouti, le toucher est agréable, ce n'est pas trop lourd, le rétro-éclairage est parfait (pas de soucis pour dormir comme avec les smartphones et tablettes), on peut vraiment personnaliser la lecture (avancement, temps restant, heure, caractères, taille...), le téléchargement des livres est incroyablement rapide (je suis surprise !) j'ai pris la version avec pub car comme dit dans les autres commentaires, ce n'est pas du tout envahissant.
Ce qui m'impressionne le plus c'est la durée de la batterie ! On peut vraiment lire beaucoup, j'en suis à mon troisième livre et il me reste encore plus de 70%! En plus avec le système de housse, il suffit de le fermer pour qu' il s'éteigne.
Le seul point négatif que je pourrais citer, c'est que l'écran est assez salissant dû au fait qu'il soit mat, mais les pages d'un livre seraient tachées aussi.
Je conseille donc vraiment ce Kindle à tous les lecteurs voyageurs, qui ne veulent pas s'encombrer de plusieurs livres, c'est de l'argent très bien investi 👍"
Bruno ,"4,0",1 janvier 2019,"J'adorai l'odeur des vieux livres... mais c'est bien la seule chose que je regrette depuis que je suis passé sur la kindle. Son poids est moins lourd qu'un gros livre de poche.
Pour la lecture fini les marges trop proches de la reliure qui gênent, fini les livres imprimés en ""patte de mouche"" car on peut grossir comme on veut la taille de l'écriture, on peut lire partout grâce à l'éclairage, ça ne fatigue pas les yeux.
J'ai pris la version 32go et grâce au logiciel Calibre, je peux importer plein de ebook gratuits.
Pour ce qui se plaignent des pubs il fallait juste choisir la version 10€  plus cher.
Pour les ebook je suis juste un peu étonné de leur prix des fois, ils nous disent que c'est pour éviter que les libraires ne ferment... mais bon ça devait être moins cher qu'un format poche quand même, surtout qu'il n'y a ni papier ni frais de livraison et en plus on ne peut pas le donner ou revendre quand on à fini de le lire.
J'ai juste un petit souci le wifi se coupe et il faut redémarrer la kindle pour que ça le récupére.
J'ai fais ma demande au service Amazon et je pense que mon problème sera vite réglé.
une dernière chose sur l'autonomie, c'est plusieurs semaines si vous lisez maximum 30 min par jour sans éclairage, sinon avec de l'éclairage je dirai entre 20 et 30h de lecture"
